coincidence_sum,duration,similarity,stations,time,trace_ids
3.0,1.8500001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:19:33.812700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.049999713897705,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:20:46.962700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.875,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:20:54.112700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.3999998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:23:01.837700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,3.250000238418579,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:23:25.512700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.1500000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:23:29.512700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.200000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:27:13.637700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,3.0249998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:28:33.887700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.75,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:29:45.662700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.4499998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:30:03.537700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,5.9750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:30:59.062700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.200000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:32:24.662700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,6.925000190734863,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:32:43.512700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,3.6000001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:33:54.587700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:34:19.137700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.7749998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:35:20.337700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.6500000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:35:42.187700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.6749999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:36:03.912700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.3999998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:36:57.612700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.9500000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:38:39.437700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.9750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:38:48.312700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.9750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:39:38.087700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:39:53.012700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.049999713897705,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:40:42.962700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.8250000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:41:10.637700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.2249999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:41:24.637700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,1.9250001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:44:15.312700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,3.049999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:44:17.937700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.7749998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:45:19.887700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.0250000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:45:38.712700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.325000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:46:13.287700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.200000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:48:13.312700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,3.875,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:50:31.237700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.9500000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:52:26.887700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.7750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:52:53.662700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.049999713897705,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:53:13.537700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.0250000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:55:02.862700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.3500001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:56:52.612700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.8250000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:57:39.287700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.2750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:57:48.762700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.6500000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:58:03.687700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.125000238418579,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T02:58:56.012700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,4.450000286102295,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:02:07.512700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,3.4499998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:02:33.637700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:03:31.162700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.2749998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:04:33.837700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:09:44.787700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:11:12.062700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.4249999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:11:17.137700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,4.449999809265137,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:12:54.262700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.6500003337860107,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:14:50.812700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.9250001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:19:06.712700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.299999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:19:13.362700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.575000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:21:07.387700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.049999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:21:19.062700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,1.8499999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:22:52.937700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,1.9249999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:23:39.162700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.1499998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:24:02.662700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,3.4750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:24:28.162700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,3.7750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:25:45.187700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.075000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:26:26.562700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.8250000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:27:21.362700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.5999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:28:46.562700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,4.050000190734863,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:30:27.987700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,6.3500001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:31:13.987700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.8250000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:32:19.662700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.8250000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:32:30.662700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,3.424999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:33:10.437700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.3499999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:34:50.637700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,3.5,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:38:00.062700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,3.3499999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:38:55.437700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,3.700000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:39:53.987700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.325000286102295,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:42:54.812700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.5999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:43:17.262700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.1750001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:43:55.587700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,3.799999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:45:35.637700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,1.950000286102295,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:46:56.087700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.9000000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:47:07.587700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.2750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:47:14.112700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.325000286102295,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:47:44.712700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.6499998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:48:44.362700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,3.624999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:49:07.462700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.4000000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:50:06.637700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.924999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:51:51.087700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.0250003337860107,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:53:07.512700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.2750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:54:10.912700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.125000238418579,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:56:10.912700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.249999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:56:58.562700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.6500003337860107,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:57:23.812700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.299999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T03:58:06.962700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,1.9749996662139893,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:00:56.837700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.7999999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:01:21.287700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.9249999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:01:50.262700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.5999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:02:49.562700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.0749998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:03:56.537700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,5.5,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:04:46.312700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,3.924999713897705,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:06:30.887700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.7999999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:08:27.887700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.575000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:09:35.712700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.7749998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:10:03.337700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,1.7749998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:10:53.737700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.9500000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:11:16.387700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,4.525000333786011,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:11:36.512700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.1999998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:11:58.112700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.674999713897705,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:12:13.837700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.325000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:12:21.362700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.5,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:12:24.062700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.8249998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:13:45.837700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.9750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:15:02.912700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,7.724999904632568,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:15:38.762700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.750000238418579,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:16:42.712700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,3.5999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:17:21.987700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,3.9750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:18:09.562700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,3.0249998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:18:40.387700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.3500001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:19:28.987700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,3.5,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:19:43.287700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.6500000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:19:52.237700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:21:24.212700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.9500000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:22:06.487700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.749999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:22:36.462700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.299999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:23:50.912700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.3000001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:24:11.162700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,3.2250003814697266,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:24:25.812700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.325000286102295,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:24:31.212700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.8500001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:25:16.812700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,4.874999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:26:21.837700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.5500001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:28:07.412700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.9750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:28:19.412700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,5.3999998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:29:17.037700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.8499999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:30:20.237700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,5.799999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:30:53.012700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.8250000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:32:45.087700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.3999998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:33:14.687700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,3.2750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:33:24.487700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.1500000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:33:51.912700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.174999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:34:26.562700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,3.700000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:34:29.912700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.174999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:35:20.912700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.3499999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:36:56.837700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.5,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:39:10.112700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.9249999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:39:32.737700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.2249999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:41:32.462700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.1500000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-01T04:42:15.187700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
